saq06,year,month,spei
26,2022,10,0.038430586
26,2022,11,0.2876818
26,2022,12,0.5238354
26,2023,1,0.31669265
26,2023,2,-0.30988958
26,2023,3,1.5541139
26,2023,4,1.6143208
26,2023,5,1.9386485
26,2023,6,1.4950771
26,2023,7,0.9970616
26,2023,8,-0.09405682
26,2023,9,-0.7671814
26,2023,10,-1.1835083
26,2023,11,-1.1698475
26,2023,12,-0.8519944
27,2020,1,1.0987204866666667
27,2020,2,0.58613673
27,2020,3,0.10607428333333334
27,2020,4,0.002806923333333322
27,2020,5,-0.25404235199999997
27,2020,6,-0.10294785333333333
27,2020,7,0.5748164466666666
27,2020,8,1.1984708499999999
27,2020,9,1.1497065166666667
27,2020,10,0.8333910133333333
27,2020,11,0.7002987466666667
27,2020,12,0.9327109233333334
27,2021,1,0.49964039666666665
27,2021,2,-0.07609255999999999
27,2021,3,-0.31986801000000004
27,2021,4,-0.46134493899999995
27,2021,5,-0.37090895333333335
27,2021,6,-0.8952931566666665
27,2021,7,0.3212273016666667
27,2021,8,-0.3760935953333333
27,2021,9,-0.046110148
27,2021,10,-0.6893577933333334
27,2021,11,-0.3145844633333333
27,2021,12,-0.33286198
27,2022,1,-0.055875723333333314
27,2022,2,-0.2960713433333333
27,2022,3,-0.25871308
27,2022,4,-0.3429053633333334
27,2022,5,-0.4030703233333333
27,2022,6,-0.1166707
27,2022,7,-0.2918705766666667
27,2022,8,0.7969911633333334
27,2022,9,0.6601844920000001
27,2022,10,0.6770192826666667
27,2022,11,0.21353816599999997
27,2022,12,-0.12522322333333333
27,2023,1,-0.34472752
27,2023,2,-0.4360782566666667
27,2023,3,-0.07557557333333338
27,2023,4,0.8199222
27,2023,5,1.08896137
27,2023,6,1.6002759166666667
27,2023,7,0.9609639066666666
27,2023,8,-0.019795020000000035
27,2023,9,-1.1331078
27,2023,10,-1.3188254333333334
27,2023,11,-1.039030402
27,2023,12,-0.45346487333333335
28,2020,1,0.9904304500000001
28,2020,2,0.396144645
28,2020,3,0.25793841
28,2020,4,0.33351638
28,2020,5,0.13947884
28,2020,6,0.120814128
28,2020,7,-0.094315052
28,2020,8,0.379343655
28,2020,9,0.744612395
28,2020,10,0.7133394399999999
28,2020,11,0.42780460000000003
28,2020,12,0.264879055
28,2021,1,-0.442221485
28,2021,2,0.01944178499999999
28,2021,3,-1.14033335
28,2021,4,-1.3701916
28,2021,5,-1.09231333
28,2021,6,-0.98416512
28,2021,7,0.0012482719999999947
28,2021,8,-0.40234204
28,2021,9,0.08051859
28,2021,10,-0.0572827375
28,2021,11,0.050704993000000004
28,2021,12,-0.016266918000000005
28,2022,1,-0.383625045
28,2022,2,-0.61457017
28,2022,3,-0.324457125
28,2022,4,-0.081713547
28,2022,5,-1.0762469499999998
28,2022,6,0.09205861500000001
28,2022,7,-0.29374634
28,2022,8,0.870233445
28,2022,9,-0.47966523
28,2022,10,-0.022478765
28,2022,11,0.1029930535
28,2022,12,0.080980325
28,2023,1,-0.52774093
28,2023,2,-0.270626915
28,2023,3,0.59049434
28,2023,4,1.120292525
28,2023,5,1.35836705
28,2023,6,1.213951725
28,2023,7,0.922740445
28,2023,8,-0.18593964999999998
28,2023,9,-0.53456664
28,2023,10,-0.73123326
28,2023,11,-0.395160837
28,2023,12,-0.36538625475000003
29,2020,1,1.230228
29,2020,2,0.36944694
29,2020,3,0.19473367333333336
29,2020,4,0.13289967
29,2020,5,-0.037704328333333335
29,2020,6,0.045087847666666674
29,2020,7,-0.25949692
29,2020,8,0.8500987966666668
29,2020,9,1.0257944333333333
29,2020,10,1.6054168333333332
29,2020,11,1.3472056666666667
29,2020,12,1.3800483000000001
29,2021,1,-0.11201348666666668
29,2021,2,-0.05062412933333332
29,2021,3,-1.2427397
29,2021,4,-1.2326912373333334
29,2021,5,-1.4129680766666668
29,2021,6,-1.2208378266666666
29,2021,7,0.23189761666666667
29,2021,8,0.24994814666666665
29,2021,9,0.45053275
29,2021,10,0.1308095433333333
29,2021,11,-0.12044352866666667
29,2021,12,-0.40329492
29,2022,1,-0.6427756633333334
29,2022,2,-0.9283942866666667
29,2022,3,-0.32673520133333334
29,2022,4,-0.20225387333333333
29,2022,5,-1.3542511333333334
29,2022,6,-0.6450750246666667
29,2022,7,-1.2402503333333332
29,2022,8,0.15623834333333333
29,2022,9,-0.48614852333333336
29,2022,10,0.08788783100000001
29,2022,11,0.07158395666666666
29,2022,12,0.18343887000000003
29,2023,1,-0.4829844366666667
29,2023,2,-0.5554945033333333
29,2023,3,0.4170966233333333
29,2023,4,1.1495344
29,2023,5,1.7444581000000001
29,2023,6,1.8468476333333335
29,2023,7,1.4168216000000002
29,2023,8,-0.0042102733333333475
29,2023,9,-0.9316351166666667
29,2023,10,-1.2942020333333333
29,2023,11,-1.06231859
29,2023,12,-0.9012351133333333
31,2020,1,1.55997665
31,2020,2,0.5635995699999999
31,2020,3,-0.0023927599999999938
31,2020,4,-0.031971694999999994
31,2020,5,-0.033824265000000006
31,2020,6,0.1686169615
31,2020,7,-0.08848998325
31,2020,8,1.041447525
31,2020,9,1.32757315
31,2020,10,1.6700379500000002
31,2020,11,1.54400175
31,2020,12,1.3382779
31,2021,1,0.42996888499999997
31,2021,2,-0.545852965
31,2021,3,-0.47218194999999996
31,2021,4,0.4419626
31,2021,5,0.12515715000000005
31,2021,6,-0.13284129999999994
31,2021,7,0.771125815
31,2021,8,0.40001575500000003
31,2021,9,0.435749945
31,2021,10,-0.139953
31,2021,11,0.07709733500000002
31,2021,12,0.0033619650000000223
31,2022,1,-0.11807838500000001
31,2022,2,-0.599402605
31,2022,3,-0.09361049999999999
31,2022,4,-0.018828604999999998
31,2022,5,-1.10586065
31,2022,6,-0.28971112
31,2022,7,-1.19844115
31,2022,8,0.151185805
31,2022,9,-0.39587413000000005
31,2022,10,0.22072144999999999
31,2022,11,0.07466199999999999
31,2022,12,0.23235840000000002
31,2023,1,-0.05211524500000003
31,2023,2,-0.519230765
31,2023,3,1.07455582
31,2023,4,1.4449091
31,2023,5,1.5669024
31,2023,6,1.8316758
31,2023,7,1.13472215
31,2023,8,0.08434589999999997
31,2023,9,-1.06877955
31,2023,10,-1.37825885
31,2023,11,-1.3850351
31,2023,12,-0.7473677000000001
32,2020,1,0.18205655
32,2020,2,0.4285431
32,2020,3,-0.029682567
32,2020,4,-0.18817726
32,2020,5,0.21072498
32,2020,6,0.21047622
32,2020,7,0.23074663
32,2020,8,0.5509903
32,2020,9,1.0849342
32,2020,10,0.63799566
32,2020,11,0.18767342
32,2020,12,-1.0698183
32,2021,1,-0.17104167
32,2021,2,-0.59320915
32,2021,3,0.16328911
32,2021,4,0.70194227
32,2021,5,-0.96267265
32,2021,6,-0.98350555
32,2021,7,-1.5210674
32,2021,8,0.11463886
32,2021,9,0.6790108
32,2021,10,0.36856917
32,2021,11,-0.46222588
32,2021,12,-1.9396267
32,2022,1,-1.1046807
32,2022,2,0.012565895
32,2022,3,0.43185204
32,2022,4,0.030600615
32,2022,5,-0.5107025
32,2022,6,-0.52872866
32,2022,7,-0.76864886
32,2022,8,-0.0641314
32,2022,9,-0.2467804
32,2022,10,1.2205584
32,2022,11,1.2081372
32,2022,12,2.0170255
32,2023,1,0.07813254
32,2023,2,0.21166128
32,2023,3,-0.52850324
32,2023,4,-0.34353483
32,2023,5,-0.6348646
32,2023,6,-0.55671763
32,2023,7,-0.48293173
32,2023,8,-0.5037027
32,2023,9,-0.5873574
32,2023,10,-0.20440134
32,2023,11,0.1107414
32,2023,12,0.6746313
34,2020,1,1.3458863
34,2020,2,0.39571407
34,2020,3,0.21005066
34,2020,4,0.28567484
34,2020,5,0.13347909
34,2020,6,0.28761414
34,2020,7,-0.17245394
34,2020,8,0.86637485
34,2020,9,1.1405411
34,2020,10,1.3126947
34,2020,11,1.0369235
34,2020,12,1.1733091
34,2021,1,0.19551037
34,2021,2,0.35073397
34,2021,3,-1.6022857
34,2021,4,-1.7049584
34,2021,5,-1.9163184
34,2021,6,-1.58977
34,2021,7,0.71365553
34,2021,8,0.13756546
34,2021,9,0.20130959
34,2021,10,-0.4534355
34,2021,11,-0.30995783
34,2021,12,-0.7130586
34,2022,1,-0.79087347
34,2022,2,-1.3390906
34,2022,3,-0.5724336
34,2022,4,-0.24913236
34,2022,5,-0.772912
34,2022,6,-0.45608637
34,2022,7,-1.4036611
34,2022,8,-0.03973667
34,2022,9,-0.56606436
34,2022,10,-0.3245681
34,2022,11,-0.19410205
34,2022,12,-0.3855923
34,2023,1,-0.59637594
34,2023,2,-0.58578503
34,2023,3,0.86476344
34,2023,4,1.4435507
34,2023,5,1.7602392
34,2023,6,1.4528952
34,2023,7,0.71782
34,2023,8,-0.6750334
34,2023,9,-1.0657811
34,2023,10,-1.3859538
34,2023,11,-1.1519047
34,2023,12,-0.9599992
35,2020,1,1.195510375
35,2020,2,0.25286248499999997
35,2020,3,0.21840886
35,2020,4,0.10428411200000001
35,2020,5,0.4822786575
35,2020,6,0.47564178539499996
35,2020,7,0.354179935
35,2020,8,0.95835997
35,2020,9,1.21377965
35,2020,10,1.6708617000000001
35,2020,11,1.4188848749999998
35,2020,12,1.2088815
35,2021,1,0.37342352999999995
35,2021,2,0.40528611999999997
35,2021,3,0.455310875
35,2021,4,0.9169993
35,2021,5,0.724283
35,2021,6,0.443642075
35,2021,7,0.44761344999999997
35,2021,8,0.54375024
35,2021,9,0.9345142150000001
35,2021,10,0.721093725
35,2021,11,0.5671483575
35,2021,12,-0.214856535
35,2022,1,-0.395305735
35,2022,2,-0.6816088499999999
35,2022,3,-0.525811005
35,2022,4,-0.6018341
35,2022,5,-1.1876830999999999
35,2022,6,-0.6455047555000001
35,2022,7,-0.58915955
35,2022,8,-0.158601278
35,2022,9,-0.206092345
35,2022,10,0.29401462
35,2022,11,0.3352969
35,2022,12,0.63810872
35,2023,1,-0.15880687999999998
35,2023,2,-0.359277485
35,2023,3,0.710036085
35,2023,4,1.2958188
35,2023,5,1.9510049999999999
35,2023,6,2.07620035
35,2023,7,1.8503334000000002
35,2023,8,0.362673765
35,2023,9,-0.7803677499999999
35,2023,10,-1.15656875
35,2023,11,-0.787827375
35,2023,12,-0.6846067
36,2020,1,1.4022361
36,2020,2,0.5417965
36,2020,3,-0.18479432
36,2020,4,-0.013255575
36,2020,5,0.11760144
36,2020,6,0.21431452
36,2020,7,1.4408962
36,2020,8,1.8732045
36,2020,9,1.308772
36,2020,10,0.3278533
36,2020,11,0.06679677
36,2020,12,0.4696196
36,2021,1,0.39550227
36,2021,2,-0.1327809
36,2021,3,1.4865409
36,2021,4,1.3619696
36,2021,5,1.621535
36,2021,6,0.2401071
36,2021,7,0.5860194
36,2021,8,-0.45853466
36,2021,9,0.20273863
36,2021,10,-0.7482199
36,2021,11,-0.91096437
36,2021,12,-1.291168
36,2022,1,-0.88796616
36,2022,2,0.4789539
36,2022,3,-0.020543668
36,2022,4,-0.4045086
36,2022,5,0.46589452
36,2022,6,0.90714335
36,2022,7,1.1754799
36,2022,8,2.0821147
36,2022,9,2.3583765
36,2022,10,2.2594583
36,2022,11,1.4591061
36,2022,12,0.103848495
36,2023,1,-0.18767698
36,2023,2,-0.17071281
36,2023,3,-0.3058239
36,2023,4,-0.31553704
36,2023,5,-0.07123509
36,2023,6,-0.0053404015
36,2023,7,-0.37083665
36,2023,8,-0.94193846
36,2023,9,-0.911655
36,2023,10,0.5560292
36,2023,11,0.7511229
36,2023,12,1.1328697
37,2020,1,1.2074549
37,2020,2,0.298764385
37,2020,3,0.14469652
37,2020,4,0.24891523999999998
37,2020,5,0.527717395
37,2020,6,0.6817314200000001
37,2020,7,0.47369863
37,2020,8,0.659394605
37,2020,9,0.82762245
37,2020,10,0.86033793
37,2020,11,0.35495260000000006
37,2020,12,0.55037295
37,2021,1,0.150619765
37,2021,2,0.42429227
37,2021,3,-0.11268184999999997
37,2021,4,0.07745029999999997
37,2021,5,0.006120950000000014
37,2021,6,-0.28435725
37,2021,7,0.58946769
37,2021,8,0.0825495265
37,2021,9,0.412045245
37,2021,10,-0.07596491999999999
37,2021,11,0.004520999999999997
37,2021,12,-0.565492275
37,2022,1,-0.62139331
37,2022,2,-0.8944756
37,2022,3,-0.57049235
37,2022,4,-0.39925868
37,2022,5,-0.42438740500000005
37,2022,6,-0.04143698500000001
37,2022,7,-0.56053127
37,2022,8,0.627909165
37,2022,9,0.66902057
37,2022,10,0.79772815
37,2022,11,0.511297275
37,2022,12,-0.011298114999999997
37,2023,1,-0.32864166300000003
37,2023,2,-0.24509878000000002
37,2023,3,1.06225037
37,2023,4,1.5238062
37,2023,5,2.07005945
37,2023,6,1.69739445
37,2023,7,1.25480475
37,2023,8,-0.40899901
37,2023,9,-0.58563912
37,2023,10,-0.65058822
37,2023,11,-0.39330657999999996
37,2023,12,-0.36836549500000004
38,2020,1,1.354796
38,2020,2,0.18532418
38,2020,3,0.044465058
38,2020,4,0.017334614
38,2020,5,1.4657983
38,2020,6,1.4987111
38,2020,7,1.5898265
38,2020,8,0.6864561
38,2020,9,1.0363688
38,2020,10,0.610996
38,2020,11,-0.4670947
38,2020,12,-0.7671419
38,2021,1,-0.31111422
38,2021,2,0.59741724
38,2021,3,1.6278828
38,2021,4,2.291803
38,2021,5,1.8262535
38,2021,6,1.2474246
38,2021,7,0.15936835
38,2021,8,-0.2250541
38,2021,9,1.0648631
38,2021,10,1.0926528
38,2021,11,1.4661442
38,2021,12,0.059026692
38,2022,1,-0.12847845
38,2022,2,-0.5162384
38,2022,3,-1.2051854
38,2022,4,-1.0210794
38,2022,5,-0.78463745
38,2022,6,-0.044133008
38,2022,7,0.07698071
38,2022,8,0.08908849
38,2022,9,-0.04270161
38,2022,10,0.5280214
38,2022,11,0.5018589
38,2022,12,0.8017498
38,2023,1,0.12812415
38,2023,2,-0.17883216
38,2023,3,0.30407956
38,2023,4,0.8669474
38,2023,5,1.6844234
38,2023,6,1.6095774
38,2023,7,1.3841144
38,2023,8,-0.30150032
38,2023,9,-0.7799641
38,2023,10,-0.9534603
38,2023,11,-0.24981366
38,2023,12,-0.012180607
39,2020,1,1.826382
39,2020,2,-0.13278936
39,2020,3,-0.29174274
39,2020,4,-0.24495827
39,2020,5,1.447525
39,2020,6,1.5606886
39,2020,7,1.8823996
39,2020,8,1.5056815
39,2020,9,1.9545387
39,2020,10,1.1774052
39,2020,11,-0.29488575
39,2020,12,-0.71903723
39,2021,1,-0.18050663
39,2021,2,0.19779149
39,2021,3,1.731637
39,2021,4,2.661647
39,2021,5,2.37266
39,2021,6,1.6700028
39,2021,7,0.3873659
39,2021,8,0.41910887
39,2021,9,1.446375
39,2021,10,0.9366318
39,2021,11,0.20178822
39,2021,12,-1.3771521
39,2022,1,-1.2385011
39,2022,2,-0.50428015
39,2022,3,-1.2047434
39,2022,4,-1.2225431
39,2022,5,-1.2179128
39,2022,6,-0.41218236
39,2022,7,-0.3258243
39,2022,8,0.28684306
39,2022,9,0.17070444
39,2022,10,1.3746715
39,2022,11,0.9640225
39,2022,12,0.9683893
39,2023,1,0.047363482
39,2023,2,0.5839428
39,2023,3,1.3741704
39,2023,4,0.9675984
39,2023,5,1.5193161
39,2023,6,1.0967137
39,2023,7,0.8348245
39,2023,8,-0.43187785
39,2023,9,-0.1517286
39,2023,10,0.8039291
39,2023,11,0.9046236
39,2023,12,0.77144814
46,2020,1,0.18205655
46,2020,2,0.4285431
46,2020,3,-0.029682567
46,2020,4,-0.18817726
46,2020,5,0.21072498
46,2020,6,0.21047622
46,2020,7,0.23074663
46,2020,8,0.5509903
46,2020,9,1.0849342
46,2020,10,0.63799566
46,2020,11,0.18767342
46,2020,12,-1.0698183
46,2021,1,-0.17104167
46,2021,2,-0.59320915
46,2021,3,0.16328911
46,2021,4,0.70194227
46,2021,5,-0.96267265
46,2021,6,-0.98350555
46,2021,7,-1.5210674
46,2021,8,0.11463886
46,2021,9,0.6790108
46,2021,10,0.36856917
46,2021,11,-0.46222588
46,2021,12,-1.9396267
46,2022,1,-1.1046807
46,2022,2,0.012565895
46,2022,3,0.43185204
46,2022,4,0.030600615
46,2022,5,-0.5107025
46,2022,6,-0.52872866
46,2022,7,-0.76864886
46,2022,8,-0.0641314
46,2022,9,-0.2467804
46,2022,10,1.2205584
46,2022,11,1.2081372
46,2022,12,2.0170255
46,2023,1,0.07813254
46,2023,2,0.21166128
46,2023,3,-0.52850324
46,2023,4,-0.34353483
46,2023,5,-0.6348646
46,2023,6,-0.55671763
46,2023,7,-0.48293173
46,2023,8,-0.5037027
46,2023,9,-0.5873574
46,2023,10,-0.20440134
46,2023,11,0.1107414
46,2023,12,0.6746313
49,2020,1,1.1749556
49,2020,2,0.2510457
49,2020,3,0.14476064
49,2020,4,0.12380366
49,2020,5,1.1677606
49,2020,6,1.2506748
49,2020,7,1.3480513
49,2020,8,0.8591147
49,2020,9,1.2013206
49,2020,10,0.73263663
49,2020,11,-0.33474758
49,2020,12,-0.45401692
49,2021,1,-0.10777301
49,2021,2,0.6044667
49,2021,3,1.3607076
49,2021,4,2.0403721
49,2021,5,1.7905658
49,2021,6,1.2696878
49,2021,7,0.25071394
49,2021,8,-0.06421492
49,2021,9,1.0907462
49,2021,10,0.85776526
49,2021,11,0.95509416
49,2021,12,-0.08762487
49,2022,1,-0.29531762
49,2022,2,-0.588936
49,2022,3,-0.95712036
49,2022,4,-0.82008827
49,2022,5,-0.548344
49,2022,6,-0.001530526
49,2022,7,-0.030896723
49,2022,8,0.10485019
49,2022,9,0.08132734
49,2022,10,0.859032
49,2022,11,0.68934447
49,2022,12,0.68646425
49,2023,1,0.03406883
49,2023,2,0.078975074
49,2023,3,1.0349159
49,2023,4,1.4307212
49,2023,5,1.9780129
49,2023,6,1.7168792
49,2023,7,1.4458536
49,2023,8,-0.38487807
49,2023,9,-0.51097316
49,2023,10,-0.3366079
49,2023,11,0.15878394
49,2023,12,0.064929076
67,2020,1,0.28128415
67,2020,2,0.9906604
67,2020,3,-0.026947742
67,2020,4,-0.08826295
67,2020,5,-0.17946622
67,2020,6,-0.03719736
67,2020,7,-0.12883204
67,2020,8,-0.4247728
67,2020,9,0.39384243
67,2020,10,-0.41384482
67,2020,11,-0.20920613
67,2020,12,-1.5080097
67,2021,1,-0.19630368
67,2021,2,-0.746005
67,2021,3,-0.38862073
67,2021,4,0.48994878
67,2021,5,0.04279684
67,2021,6,0.033467866
67,2021,7,-1.344848
67,2021,8,-0.75772554
67,2021,9,-0.03246482
67,2021,10,0.25626856
67,2021,11,-0.46481732
67,2021,12,-1.596221
67,2022,1,-0.14780931
67,2022,2,0.076142445
67,2022,3,0.3578918
67,2022,4,0.090985715
67,2022,5,-0.6321059
67,2022,6,-0.5413739
67,2022,7,-0.85364234
67,2022,8,0.75331527
67,2022,9,0.5495918
67,2022,10,1.7626083
67,2022,11,1.114072
67,2022,12,1.7217954
67,2023,1,0.5779229
67,2023,2,0.69015485
67,2023,3,-0.94986814
67,2023,4,0.10271059
67,2023,5,-0.4322246
67,2023,6,0.008459831
67,2023,7,-0.15526634
67,2023,8,-0.685059
67,2023,9,-1.7292649
67,2023,10,-1.7585964
67,2023,11,-1.2342137
67,2023,12,0.1685163
103,2020,1,1.3458863
103,2020,2,0.39571407
103,2020,3,0.21005066
103,2020,4,0.28567484
103,2020,5,0.13347909
103,2020,6,0.28761414
103,2020,7,-0.17245394
103,2020,8,0.86637485
103,2020,9,1.1405411
103,2020,10,1.3126947
103,2020,11,1.0369235
103,2020,12,1.1733091
103,2021,1,0.19551037
103,2021,2,0.35073397
103,2021,3,-1.6022857
103,2021,4,-1.7049584
103,2021,5,-1.9163184
103,2021,6,-1.58977
103,2021,7,0.71365553
103,2021,8,0.13756546
103,2021,9,0.20130959
103,2021,10,-0.4534355
103,2021,11,-0.30995783
103,2021,12,-0.7130586
103,2022,1,-0.79087347
103,2022,2,-1.3390906
103,2022,3,-0.5724336
103,2022,4,-0.24913236
103,2022,5,-0.772912
103,2022,6,-0.45608637
103,2022,7,-1.4036611
103,2022,8,-0.03973667
103,2022,9,-0.56606436
103,2022,10,-0.3245681
103,2022,11,-0.19410205
103,2022,12,-0.3855923
103,2023,1,-0.59637594
103,2023,2,-0.58578503
103,2023,3,0.86476344
103,2023,4,1.4435507
103,2023,5,1.7602392
103,2023,6,1.4528952
103,2023,7,0.71782
103,2023,8,-0.6750334
103,2023,9,-1.0657811
103,2023,10,-1.3859538
103,2023,11,-1.1519047
103,2023,12,-0.9599992
